1,2,3,4,5,6,7,8,9,10
0.380979938272,0.389853395062,0.233410493827,0.225694444444,0.165316358025,0.,0.,0.,0.,0.
0.384837962963,0.377314814815,0.22974537037,0.242476851852,0.245949074074,0.258101851852,0.256944444444,0.241319444444,0.259259259259,0.249421296296
3
