1,2,3,4,5,6,7,8,9,10
0.473880597015,0.391257995736,0.229744136461,0.,0.,0.,0.,0.,0.,0.
0.488782051282,0.458333333333,0.357371794872,0.371794871795,0.397435897436,0.362179487179,0.384615384615,0.358974358974,0.370192307692,0.347756410256
10
