1,2,3,4,5,6,7,8,9,10
0.0146889873625,0.00582635811587,0.0062776957164,0.,0.,0.,0.,0.,0.,0.
0.0150172328902,0.00615460364353,0.00677006400788,0.,0.,0.,0.,0.,0.,0.
4
