1,2,3,4,5,6,7,8,9,10
0.388038942976,0.417593880389,0.31223922114,0.186369958275,0.0914464534075,0.0159944367177,0.,0.,0.,0.
0.391213389121,0.470711297071,0.314853556485,0.228033472803,0.163179916318,0.13179916318,0.13179916318,0.176778242678,0.166317991632,0.167364016736
7
