BALANCE,OURS,1,0.4389009622218577,0.4705311938592194
BALANCE,OURS,1,0.48798019973393103,0.5519965703086722
BALANCE,OURS,1,0.4699408178885791,0.4830148619957537
BALANCE,OURS,1,0.44163682503234736,0.4767066797321575
BALANCE,OURS,1,0.414379567364642,0.44648252490609186
BALANCE,OURS,1,0.45498127494396146,0.45904785235995427
BALANCE,OURS,1,0.5301594135549359,0.5408092438347216
BALANCE,OURS,1,0.45972062763107535,0.45129021721378404
BALANCE,OURS,1,0.45440380515007384,0.4448901682181937
BALANCE,OURS,1,0.4213069269039419,0.43684672546137504
BALANCE,OURS,1,0.556202503963698,0.5681651151396374
BALANCE,OURS,1,0.5008223534342937,0.4910276825085742
BALANCE,OURS,1,0.493806152388242,0.5330414012738853
BALANCE,OURS,1,0.47727935414502587,0.5362261146496815
BALANCE,OURS,1,0.43999553514478884,0.44965703086722186
BALANCE,OURS,1,0.550472226778197,0.5710538134901193
BALANCE,OURS,1,0.4005202923113371,0.4097256246937775
BALANCE,OURS,1,0.47263681592039797,0.5437387718438673
BALANCE,OURS,1,0.5130369216190112,0.5345010615711252
BALANCE,OURS,1,0.4399761722522917,0.4768393761228156
BALANCE,OURS,1,0.4058849525267435,0.4334578637922587
BALANCE,OURS,1,0.39627184589871156,0.42240323370896626
BALANCE,OURS,1,0.5504084431323237,0.550332761718112
BALANCE,OURS,1,0.4820881854463944,0.5489649681528662
BALANCE,OURS,1,0.5402406465839302,0.5536807937285644
BALANCE,OURS,1,0.4442587884752064,0.5247529805650825
BALANCE,OURS,1,0.4938562681099994,0.4976522946268169
BALANCE,OURS,1,0.44372460044101847,0.4831373509717458
BALANCE,OURS,1,0.49658871393946025,0.5119426751592356
BALANCE,OURS,1,0.4346901026005504,0.4687959333659971
BALANCE,OURS,1,0.5732213474750789,0.5794341009309163
BALANCE,OURS,1,0.4175938075191806,0.4415217213784093
BALANCE,OURS,1,0.47254114045158824,0.4879450432794382
BALANCE,OURS,1,0.41596960253676674,0.45932345255593665
BALANCE,OURS,1,0.4821724709784412,0.5390841907561652
BALANCE,OURS,1,0.3994724181291346,0.46558059774620286
BALANCE,OURS,1,0.43142688571793053,0.43206965539768094
BALANCE,OURS,1,0.396774142109963,0.4256185693287604
BALANCE,OURS,1,0.4624314325806863,0.46073207577984643
BALANCE,OURS,1,0.5045274998633208,0.5056038706516414
BALANCE,OURS,1,0.5067234796712409,0.49915278458272094
BALANCE,OURS,1,0.4181336905217503,0.4495957863792259
BALANCE,OURS,1,0.4159992163723507,0.43997019434917517
BALANCE,OURS,1,0.478370510086928,0.5329597419565573
BALANCE,OURS,1,0.5449879722267782,0.5714008655887637
BALANCE,OURS,1,0.42028752756364696,0.47835007349338565
BALANCE,OURS,1,0.3680191077579137,0.39995712885840273
BALANCE,OURS,1,0.5504038871576185,0.5631430671239589
BALANCE,OURS,1,0.49971411258724696,0.5649804017638412
BALANCE,OURS,1,0.43785764401436045,0.4688469704393271
BALANCE,OURS,1,0.46615594190221055,0.49439612934835864
BALANCE,OURS,1,0.5035286024091994,0.5310203331700147
BALANCE,OURS,1,0.4922901518050772,0.499162991997387
BALANCE,OURS,1,0.44909267763745375,0.499214029070717
BALANCE,OURS,1,0.3808020337871084,0.4575575698187163
BALANCE,OURS,1,0.4612776319865872,0.48495427078229625
BALANCE,OURS,1,0.43306134164343124,0.4400110240078393
BALANCE,OURS,1,0.48531381553769615,0.483290462191736
BALANCE,OURS,1,0.4532910083283217,0.46730565082475906
BALANCE,OURS,1,0.5199517522278716,0.5712273395394414
BALANCE,OURS,1,0.4858502815592368,0.5008370080026131
BALANCE,OURS,1,0.5295967506788402,0.5696758125102075
BALANCE,OURS,1,0.48217702695314646,0.49746856116282867
BALANCE,OURS,1,0.3834513330781988,0.4144312428548097
